COEFF   0.063509,190,192
COEFF   0.078838,213,0
COEFF   -0.070446,211,64
COEFF   -0.066477,351,192
COEFF   0.075094,353,192
COEFF   -0.062414,457,192
COEFF   0.074197,457,64
COEFF   0.066758,425,128
COEFF   -0.067716,152,192
COEFF   0.091762,153,0
COEFF   0.065474,238,192
COEFF   -0.065709,353,0
COEFF   -0.063911,579,0
COEFF   -0.079307,519,0
COEFF   0.072798,571,0
COEFF   0.072038,417,128
COEFF   -0.076375,248,0
COEFF   0.065213,296,192
COEFF   -0.072845,294,0
COEFF   -0.070078,154,128
COEFF   0.060227,656,0
COEFF   -0.071250,628,192
COEFF   0.060048,347,128
COEFF   -0.052394,348,0
COEFF   -0.056387,384,192
COEFF   0.055989,44,64
COEFF   -0.078772,713,0
COEFF   0.072528,503,64
COEFF   -0.078345,637,0
COEFF   0.067536,224,0
COEFF   -0.074010,710,0
COEFF   0.068153,44,0
COEFF   -0.070733,406,128
COEFF   0.057943,657,0
COEFF   0.061382,385,0
COEFF   0.077543,409,64
COEFF   -0.060627,408,64
COEFF   0.067865,475,0
COEFF   -0.067398,331,64
COEFF   -0.060325,605,0
COEFF   0.056827,568,64
COEFF   0.053944,604,192
COEFF   -0.055201,411,192
COEFF   -0.057264,626,0
COEFF   -0.056629,517,128
COEFF   0.061559,544,192
COEFF   0.054830,243,0
COEFF   -0.050817,242,192
COEFF   0.055604,240,64
COEFF   0.062442,472,128
COEFF   -0.065672,714,0
COEFF   0.065061,302,128
COEFF   0.056434,355,0
COEFF   -0.051397,356,192
COEFF   0.059890,389,64
COEFF   -0.063155,709,0
COEFF   0.060482,282,64
COEFF   -0.063980,102,0
COEFF   0.056848,503,0
COEFF   -0.065051,177,64
COEFF   -0.050187,516,0
COEFF   0.058097,514,128
COEFF   -0.047891,576,64
COEFF   0.060927,629,0
COEFF   0.057107,398,192
COEFF   -0.057003,634,0
COEFF   0.057625,233,128
COEFF   -0.064048,387,64
COEFF   0.057523,498,128
COEFF   0.057878,347,0
COEFF   -0.056878,349,0
COEFF   0.050084,596,64
COEFF   -0.055121,218,0
COEFF   0.059905,622,128
COEFF   -0.055823,539,192
COEFF   0.059084,454,0
COEFF   -0.054756,524,128
COEFF   0.056348,468,64
COEFF   0.050089,295,192
COEFF   -0.048999,494,192
COEFF   -0.047615,266,64
COEFF   0.050822,239,64
COEFF   -0.048831,212,128
COEFF   0.061410,184,0
COEFF   0.061260,254,0
COEFF   -0.061841,663,0
COEFF   -0.054957,626,64
COEFF   -0.043191,491,64
COEFF   0.052310,464,192
COEFF   0.049097,598,0
COEFF   0.050849,614,64
COEFF   -0.059799,405,192
COEFF   0.044816,245,64
COEFF   -0.050637,272,192
COEFF   0.058129,271,64
COEFF   0.052870,389,192
COEFF   -0.058947,715,0
COEFF   0.055726,282,0
COEFF   -0.056502,128,128
COEFF   -0.046165,492,64
COEFF   0.051959,459,64
COEFF   -0.049987,489,128
COEFF   0.052854,445,128
COEFF   -0.060404,682,0
COEFF   0.050824,213,64
COEFF   0.052881,642,0
COEFF   -0.058643,610,0
COEFF   0.049961,677,192
COEFF   -0.057884,161,64
COEFF   -0.050716,605,128
COEFF   0.055793,371,0
COEFF   0.047850,158,192
COEFF   -0.050846,214,192
COEFF   -0.048506,344,192
COEFF   0.054728,633,192
COEFF   0.049978,373,0
COEFF   -0.049595,345,192
COEFF   0.050082,345,128
COEFF   -0.048699,292,0
COEFF   -0.045435,123,0
COEFF   0.052743,190,128
COEFF   -0.052467,276,0
COEFF   0.053963,533,0
COEFF   -0.058193,379,192
COEFF   0.043190,653,0
COEFF   0.048399,513,0
COEFF   -0.044400,430,0
COEFF   0.055252,403,0
COEFF   -0.048685,376,0
COEFF   0.056754,348,192
COEFF   -0.045011,404,0
COEFF   0.050155,405,0
COEFF   -0.048000,350,64
COEFF   0.044123,349,128
COEFF   -0.042395,132,0
COEFF   0.049788,561,64
COEFF   -0.055006,257,0
COEFF   0.051654,260,64
COEFF   -0.045341,204,0
COEFF   0.051161,561,128
COEFF   -0.055664,434,128
COEFF   0.047556,407,128
COEFF   -0.048449,408,0
COEFF   0.042252,409,128
COEFF   -0.047321,716,0
COEFF   0.053529,614,0
COEFF   -0.050403,220,0
COEFF   0.050930,273,0
[0] guessed 9865 out of 10000 (98.650000%)
[0] Test Error = 0.013500
[1] Coefficients:
COEFF   1.033479,559,0
COEFF   -0.769349,437,0
COEFF   0.641028,350,192
COEFF   0.541306,489,192
COEFF   -0.445930,375,0
COEFF   0.441087,670,0
COEFF   -0.515375,234,0
COEFF   -0.319372,458,0
COEFF   0.332478,133,192
COEFF   -0.376519,523,0
COEFF   -0.288891,354,0
COEFF   0.297020,678,192
COEFF   0.302260,407,128
COEFF   -0.265778,183,0
COEFF   0.243744,323,192
COEFF   -0.218913,270,0
COEFF   -0.223618,180,0
COEFF   -0.207628,488,0
COEFF   -0.220613,373,0
COEFF   0.243316,621,64
COEFF   -0.227689,511,0
COEFF   -0.209322,628,0
COEFF   0.202435,436,192
COEFF   -0.206852,521,0
COEFF   0.180471,130,0
COEFF   -0.205040,383,0
COEFF   0.163385,69,192
COEFF   -0.185254,273,0
COEFF   -0.176032,575,0
COEFF   0.174833,294,128
COEFF   -0.127373,205,0
COEFF   0.165888,162,192
COEFF   -0.162576,484,0
COEFF   0.142604,634,64
COEFF   -0.124482,466,0
COEFF   -0.144150,212,0
COEFF   0.131553,436,128
COEFF   -0.114793,346,0
COEFF   0.134081,127,0
COEFF   -0.126072,150,0
COEFF   0.150226,72,64
COEFF   -0.135584,204,0
COEFF   0.111980,578,192
COEFF   -0.112253,538,0
COEFF   0.138348,161,64
COEFF   -0.125176,271,0
COEFF   -0.118937,210,0
COEFF   0.109787,379,192
COEFF   -0.125984,487,0
COEFF   -0.118873,629,0
COEFF   0.101732,433,192
COEFF   -0.101299,515,0
COEFF   -0.102424,401,0
COEFF   0.124242,625,192
COEFF   0.101457,238,192
COEFF   -0.093740,576,0
COEFF   0.097744,519,192
COEFF   -0.100227,411,0
COEFF   0.109820,73,192
COEFF   -0.117702,301,0
COEFF   -0.108289,547,0
COEFF   0.101009,575,192
COEFF   -0.093949,548,0
COEFF   -0.091227,215,0
COEFF   0.105158,297,192
COEFF   -0.090442,149,0
COEFF   -0.120053,324,0
COEFF   0.085803,548,128
COEFF   -0.098416,467,0
COEFF   0.098256,651,64
COEFF   -0.093561,539,0
COEFF   -0.099234,265,0
COEFF   0.103866,293,192
COEFF   -0.076090,214,0
COEFF   -0.087763,209,0
COEFF   0.084876,182,64
COEFF   -0.090066,179,0
COEFF   0.087266,381,64
COEFF   -0.076145,319,0
COEFF   0.085282,522,192
COEFF   -0.103233,274,0
COEFF   0.091058,620,192
COEFF   -0.102133,260,0
COEFF   0.097784,235,192
COEFF   -0.093230,123,128
COEFF   0.089394,636,192
COEFF   -0.089227,493,128
COEFF   0.078352,465,0
COEFF   -0.079069,436,0
COEFF   -0.080460,469,0
COEFF   0.090251,69,128
COEFF   -0.087949,439,0
COEFF   -0.080401,241,0
COEFF   0.078989,241,192
COEFF   0.064018,462,192
COEFF   -0.084619,489,128
COEFF   -0.071806,520,0
COEFF   0.074210,492,192
COEFF   -0.088787,402,64
COEFF   0.072035,596,192
COEFF   -0.074920,244,0
COEFF   -0.080023,574,0
COEFF   0.102062,546,128
COEFF   -0.068528,549,64
COEFF   0.075164,577,192
COEFF   -0.076061,232,0
COEFF   0.083862,620,128
COEFF   -0.089904,148,0
COEFF   0.078431,606,128
COEFF   0.071453,351,192
COEFF   -0.070907,602,0
COEFF   -0.067561,329,0
COEFF   0.084460,69,64
COEFF   -0.083842,123,192
COEFF   -0.075254,378,0
COEFF   0.070346,406,192
COEFF   0.069371,603,128
COEFF   -0.072259,604,0
COEFF   -0.061766,241,128
COEFF   -0.062481,350,128
COEFF   0.071959,267,192
COEFF   -0.072293,238,0
COEFF   -0.082362,316,0
COEFF   0.072925,321,192
COEFF   -0.061476,405,0
COEFF   -0.069200,510,0
COEFF   0.074776,70,0
COEFF   -0.074733,714,0
COEFF   0.069308,405,192
COEFF   -0.072402,432,0
COEFF   0.065782,242,128
COEFF   -0.074846,596,0
COEFF   0.073170,595,192
COEFF   -0.079501,711,0
COEFF   0.075852,641,128
COEFF   -0.080584,465,128
COEFF   0.061390,409,64
COEFF   -0.064416,408,0
COEFF   -0.071882,537,0
COEFF   0.070412,613,192
COEFF   -0.071599,441,0
COEFF   0.066933,74,0
COEFF   -0.071009,710,0
COEFF   0.066115,262,192
COEFF   -0.066172,263,0
COEFF   0.063949,292,192
COEFF   0.068009,490,64
COEFF   -0.060193,320,0
COEFF   0.059403,375,64
COEFF   -0.066580,156,128
COEFF   0.057364,603,192
COEFF   -0.068316,686,0
COEFF   0.060943,621,128
COEFF   -0.077362,151,64
COEFF   0.059141,181,192
COEFF   -0.060518,272,0
COEFF   -0.069901,237,0
COEFF   0.058453,237,192
COEFF   -0.058741,577,0
COEFF   0.061418,576,192
COEFF   -0.060498,152,64
COEFF   -0.060156,239,0
COEFF   0.063348,295,192
COEFF   -0.055927,431,0
COEFF   0.063509,405,128
COEFF   0.062187,409,0
COEFF   -0.055168,325,0
COEFF   0.071821,352,128
COEFF   -0.068132,352,0
COEFF   -0.066454,437,128
COEFF   0.054242,622,128
COEFF   -0.063453,510,64
COEFF   0.067031,557,0
COEFF   -0.065891,301,64
COEFF   0.060656,73,0
COEFF   -0.064548,95,0
COEFF   0.060181,459,192
COEFF   -0.054066,486,0
COEFF   0.056253,569,64
COEFF   -0.059157,568,0
COEFF   -0.056024,208,0
COEFF   0.063307,522,128
COEFF   -0.057264,374,64
COEFF   -0.057758,544,128
COEFF   0.059737,145,192
COEFF   -0.070035,315,0
COEFF   0.061217,69,0
COEFF   -0.064067,440,0
COEFF   0.059274,661,192
COEFF   -0.059489,716,0
COEFF   0.061326,73,128
COEFF   -0.062450,521,128
COEFF   -0.053031,627,0
COEFF   0.065444,571,192
COEFF   0.052367,211,192
COEFF   -0.052286,147,0
COEFF   -0.058203,601,0
COEFF   0.062125,629,192
COEFF   -0.052947,349,64
COEFF   -0.053696,713,0
COEFF   0.059897,640,0
COEFF   -0.060327,565,64
COEFF   0.057740,437,64
COEFF   -0.046726,520,64
COEFF   0.050077,548,192
COEFF   -0.055534,203,0
COEFF   0.055812,528,192
COEFF   -0.060240,410,192
COEFF   0.054805,641,64
COEFF   -0.057424,455,64
COEFF   0.054251,557,128
COEFF   -0.057147,124,128
COEFF   0.055332,606,64
COEFF   -0.050842,290,0
COEFF   0.056237,263,192
COEFF   -0.058032,207,0
COEFF   -0.054589,542,0
COEFF   -0.047389,211,0
COEFF   0.054090,351,128
COEFF   -0.051506,268,0
COEFF   0.063892,268,192
COEFF   -0.054764,269,0
COEFF   -0.064299,688,64
COEFF   0.058572,353,192
COEFF   -0.048292,298,0
COEFF   0.061137,297,128
COEFF   0.042311,266,128
COEFF   -0.040888,267,0
COEFF   -0.051828,148,64
COEFF   0.055654,608,64
COEFF   -0.049387,127,128
COEFF   0.045708,155,64
COEFF   -0.047453,603,0
COEFF   0.053144,574,192
COEFF   -0.043988,216,0
COEFF   0.056472,160,0
COEFF   -0.050072,485,0
COEFF   0.054616,513,128
COEFF   -0.053108,509,0
COEFF   0.054575,659,128
COEFF   -0.048910,182,0
COEFF   -0.045472,233,0
COEFF   0.056220,208,192
COEFF   -0.046597,346,64
COEFF   -0.049178,463,0
COEFF   -0.046202,541,64
COEFF   0.049145,598,192
COEFF   -0.051184,626,0
COEFF   -0.040085,264,0
COEFF   0.047860,491,192
[1] guessed 9907 out of 10000 (99.070000%)
[1] Test Error = 0.009300
[2] Coefficients:
COEFF   1.165322,584,0
COEFF   -0.515014,346,0
COEFF   0.491505,125,0
COEFF   0.403071,516,64
COEFF   0.440558,538,0
COEFF   -0.289928,658,0
COEFF   -0.251975,349,0
COEFF   0.260730,149,0
COEFF   -0.280575,343,0
COEFF   0.273296,492,192
COEFF   0.220679,636,0
COEFF   0.215703,487,0
COEFF   0.201370,569,64
COEFF   -0.163718,385,0
COEFF   0.173481,473,0
COEFF   -0.171373,371,128
COEFF   -0.152207,322,0
COEFF   0.160885,156,192
COEFF   0.129471,526,0
COEFF   -0.144309,317,0
COEFF   0.144662,492,0
COEFF   0.125813,501,0
COEFF   -0.145335,320,64
COEFF   -0.111262,380,64
COEFF   -0.114454,400,64
COEFF   0.116423,508,0
COEFF   -0.111875,370,192
COEFF   0.110234,637,0
COEFF   -0.109240,125,64
COEFF   0.100507,580,0
COEFF   0.089674,434,0
COEFF   0.096983,494,192
COEFF   -0.081863,516,128
COEFF   -0.076597,603,64
COEFF   0.092915,153,0
COEFF   0.079521,460,128
COEFF   -0.084666,406,192
COEFF   0.071066,500,0
COEFF   -0.103648,260,192
COEFF   0.075091,473,64
COEFF   -0.092746,401,128
COEFF   0.075396,327,64
COEFF   -0.074014,654,64
COEFF   0.072878,389,0
COEFF   -0.100017,343,192
COEFF   0.075963,474,0
COEFF   -0.087508,349,128
COEFF   0.071803,183,192
COEFF   0.069895,296,64
COEFF   -0.065311,683,128
COEFF   0.085243,417,0
COEFF   -0.087227,583,128
COEFF   0.082012,554,0
COEFF   -0.065983,126,0
COEFF   0.066562,158,128
COEFF   0.065508,519,0
COEFF   -0.086197,492,128
COEFF   0.064050,345,0
COEFF   0.058264,490,0
COEFF   0.060400,595,128
COEFF   -0.066952,216,0
COEFF   -0.055334,291,0
COEFF   0.060340,208,128
COEFF   -0.056048,601,0
COEFF   0.056761,547,0
COEFF   0.053583,634,0
COEFF   -0.061481,205,64
COEFF   0.049289,626,192
COEFF   -0.050513,379,192
COEFF   0.053048,378,0
COEFF   0.051563,445,0
COEFF   -0.075273,359,64
COEFF   0.069467,361,0
COEFF   -0.068772,582,192
COEFF   0.064605,638,64
COEFF   -0.069215,682,0
COEFF   0.054033,481,192
COEFF   -0.066669,346,192
COEFF   -0.053118,351,128
COEFF   0.059452,501,128
COEFF   -0.066892,386,192
COEFF   0.059291,472,0
COEFF   -0.060475,428,64
COEFF   0.046249,513,64
COEFF   -0.058813,515,192
COEFF   0.051280,390,0
COEFF   -0.063879,443,128
COEFF   0.057635,416,0
COEFF   -0.057640,370,128
COEFF   0.057738,553,0
COEFF   0.045890,542,0
COEFF   0.050040,690,0
COEFF   -0.068762,608,192
COEFF   0.054296,639,0
COEFF   -0.061131,711,0
COEFF   0.057420,446,0
COEFF   -0.059417,316,192
COEFF   0.048943,607,0
COEFF   -0.053193,579,128
COEFF   0.053544,622,128
COEFF   -0.049082,131,0
COEFF   0.044696,508,128
COEFF   -0.057105,176,128
COEFF   0.047069,471,0
COEFF   -0.048331,442,192
COEFF   0.052085,665,64
COEFF   -0.052438,359,128
COEFF   0.053645,388,64
COEFF   -0.051072,710,0
COEFF   0.050023,418,0
COEFF   -0.050471,369,128
COEFF   0.048774,579,0
COEFF   0.043330,624,192
COEFF   -0.051614,551,192
COEFF   0.047561,469,64
COEFF   -0.045527,440,128
COEFF   0.046107,545,128
COEFF   0.044538,483,64
COEFF   -0.042408,410,128
COEFF   0.048799,355,128
COEFF   -0.046801,510,0
COEFF   0.044075,453,128
COEFF   -0.053015,583,64
COEFF   0.049956,555,0
COEFF   -0.045601,543,192
COEFF   0.043091,269,0
COEFF   -0.042360,213,64
COEFF   -0.038810,266,0
COEFF   0.037088,543,64
COEFF   -0.037798,353,128
COEFF   0.041205,662,0
COEFF   0.044952,436,0
COEFF   0.038338,627,192
COEFF   -0.042460,153,192
COEFF   0.042913,389,64
COEFF   -0.051153,371,192
COEFF   -0.041984,434,192
COEFF   0.051726,460,192
COEFF   0.039088,608,0
COEFF   -0.050355,635,192
COEFF   0.050990,390,64
COEFF   -0.048811,709,0
COEFF   0.047560,529,128
COEFF   -0.047504,98,0
COEFF   0.039018,509,128
COEFF   -0.046810,272,192
COEFF   0.036857,373,0
COEFF   0.039985,182,0
COEFF   0.036122,474,64
COEFF   -0.048651,556,128
COEFF   0.043977,502,0
COEFF   -0.047235,401,192
COEFF   0.034361,406,0
COEFF   -0.044726,407,192
COEFF   0.045845,638,0
COEFF   -0.045841,350,192
COEFF   0.040467,267,64
COEFF   -0.035295,658,128
COEFF   0.040707,362,0
COEFF   -0.045529,359,192
COEFF   0.043349,361,64
COEFF   -0.043380,583,192
COEFF   0.040429,501,64
COEFF   -0.040524,320,192
COEFF   0.036522,597,64
COEFF   0.032928,431,64
COEFF   0.030011,151,0
COEFF   -0.038924,603,192
COEFF   0.039276,575,0
COEFF   -0.039885,600,0
COEFF   0.033142,630,192
COEFF   -0.039450,150,192
COEFF   0.037400,527,0
COEFF   -0.035850,317,64
COEFF   0.034558,292,192
COEFF   0.035034,462,0
COEFF   -0.034200,459,0
COEFF   0.031984,298,64
COEFF   -0.032009,326,192
COEFF   0.033241,333,64
COEFF   -0.041985,203,128
COEFF   0.033166,257,64
COEFF   -0.039642,132,64
COEFF   0.036725,508,192
COEFF   -0.039563,323,192
COEFF   -0.036646,264,0
COEFF   0.033932,295,128
COEFF   -0.033867,296,192
COEFF   0.032840,297,0
COEFF   0.031508,345,64
COEFF   -0.030241,398,192
COEFF   0.041511,446,64
COEFF   -0.040613,469,192
COEFF   0.034792,497,0
COEFF   -0.034457,524,192
COEFF   0.036582,666,64
COEFF   -0.037548,248,0
COEFF   0.037351,417,64
COEFF   -0.035973,191,0
COEFF   0.035818,217,192
COEFF   -0.031807,635,128
COEFF   0.037620,635,0
COEFF   0.032832,545,64
COEFF   0.034022,458,0
COEFF   -0.033476,409,64
COEFF   0.036507,408,192
COEFF   -0.033389,402,128
COEFF   -0.033512,435,64
COEFF   0.031876,464,0
COEFF   0.029622,405,0
COEFF   0.033262,474,128
COEFF   -0.037802,322,192
COEFF   -0.030590,214,0
COEFF   0.034500,156,0
COEFF   -0.028642,128,0
COEFF   0.032541,128,192
COEFF   -0.035967,100,0
COEFF   0.035192,695,0
COEFF   -0.037598,634,192
COEFF   0.029398,571,192
COEFF   -0.028075,570,0
COEFF   -0.030545,491,128
COEFF   0.026817,550,0
COEFF   -0.035505,577,128
COEFF   0.029257,628,192
COEFF   -0.032561,654,0
COEFF   0.033530,625,192
COEFF   -0.030408,160,0
COEFF   0.031837,482,192
COEFF   -0.034859,359,0
COEFF   0.036056,389,128
COEFF   -0.034978,397,192
COEFF   0.032444,425,64
COEFF   -0.033357,398,128
COEFF   0.033069,444,0
COEFF   -0.034746,443,192
COEFF   0.035222,638,128
COEFF   -0.032408,708,0
COEFF   0.033920,328,128
COEFF   -0.033154,383,0
COEFF   -0.030506,378,192
COEFF   -0.029530,212,0
COEFF   0.030676,185,64
COEFF   0.028186,489,192
COEFF   0.025731,548,0
COEFF   -0.031089,575,192
COEFF   0.031769,581,0
COEFF   -0.028009,580,128
COEFF   0.031607,388,0
COEFF   -0.035998,330,0
[2] guessed 9722 out of 10000 (97.220000%)
[2] Test Error = 0.027800
[3] Coefficients:
COEFF   1.100374,591,0
COEFF   0.541156,350,64
COEFF   0.511462,177,0
COEFF   -0.445293,517,0
COEFF   0.338741,651,0
COEFF   -0.338185,317,0
COEFF   -0.238861,486,0
COEFF   0.245200,173,0
COEFF   0.219370,296,0
COEFF   0.194701,466,0
COEFF   0.188416,682,0
COEFF   -0.187276,400,0
COEFF   0.184088,125,64
COEFF   0.171638,381,0
COEFF   0.141163,536,0
COEFF   -0.170043,542,64
COEFF   -0.143259,290,64
COEFF   0.149670,578,0
COEFF   0.144739,710,0
COEFF   0.131164,183,0
COEFF   0.102176,404,64
COEFF   0.102111,508,128
COEFF   -0.135866,189,0
COEFF   -0.102833,205,128
COEFF   0.124691,678,64
COEFF   -0.121368,456,0
COEFF   0.104335,326,0
COEFF   -0.098307,573,0
COEFF   0.106317,267,0
COEFF   0.116391,537,0
COEFF   -0.109188,291,64
COEFF   0.093245,495,0
COEFF   -0.091718,315,64
COEFF   0.124190,200,0
COEFF   -0.095619,399,0
COEFF   0.082390,380,192
COEFF   0.079754,677,0
COEFF   -0.098565,218,0
COEFF   -0.082012,489,0
COEFF   -0.085323,350,128
COEFF   0.090986,322,192
COEFF   -0.081295,465,192
COEFF   0.082102,272,192
COEFF   0.075648,378,0
COEFF   0.078186,99,0
COEFF   -0.091037,571,128
COEFF   0.075115,241,0
COEFF   0.071001,479,0
COEFF   -0.089624,316,128
COEFF   -0.065932,158,0
COEFF   0.075862,100,0
COEFF   -0.083671,485,64
COEFF   0.074691,180,0
COEFF   0.072991,548,192
COEFF   -0.062890,178,128
COEFF   0.077815,468,128
COEFF   -0.064652,373,64
COEFF   0.067980,678,128
COEFF   -0.080104,357,64
COEFF   0.068289,633,0
COEFF   0.072375,271,192
COEFF   -0.068281,262,0
COEFF   0.050889,712,0
COEFF   -0.070697,517,192
COEFF   0.051147,407,64
COEFF   0.061887,480,64
COEFF   -0.067066,624,192
COEFF   -0.048901,463,128
COEFF   0.050625,708,64
COEFF   0.063681,325,0
COEFF   -0.054604,233,128
COEFF   0.052096,229,0
COEFF   0.058101,238,0
COEFF   0.060022,152,0
COEFF   -0.057843,178,192
COEFF   0.060289,274,192
COEFF   -0.057575,592,192
COEFF   0.057485,676,0
COEFF   -0.058659,386,64
COEFF   0.057469,526,128
COEFF   -0.053951,378,192
COEFF   0.052394,521,0
COEFF   -0.047231,291,128
COEFF   0.047738,318,0
COEFF   -0.046390,374,128
COEFF   0.050395,678,0
COEFF   -0.058610,486,128
COEFF   0.045836,552,0
COEFF   0.050274,406,64
COEFF   0.044322,517,64
COEFF   -0.046605,546,0
COEFF   0.047709,574,192
COEFF   -0.049673,371,192
COEFF   0.053972,690,0
COEFF   -0.046942,232,64
COEFF   -0.044188,572,0
COEFF   -0.043166,263,0
COEFF   0.046947,411,0
COEFF   0.046745,270,0
COEFF   0.044950,320,0
COEFF   0.042182,507,64
COEFF   -0.058555,319,192
COEFF   -0.042523,430,128
COEFF   0.048840,470,0
COEFF   -0.048399,385,64
COEFF   0.052090,709,192
COEFF   -0.051193,592,128
COEFF   0.048026,677,64
COEFF   -0.051708,343,128
COEFF   0.043666,375,0
COEFF   -0.050217,349,64
COEFF   0.044447,102,0
COEFF   0.044847,605,0
COEFF   -0.040113,578,128
COEFF   0.036835,184,64
COEFF   0.040026,294,192
COEFF   -0.040424,513,64
COEFF   0.040842,693,128
COEFF   -0.049418,374,192
COEFF   0.038905,376,64
COEFF   -0.035515,154,192
COEFF   0.044679,151,0
COEFF   -0.044152,180,192
COEFF   0.040473,451,0
COEFF   0.048040,409,0
COEFF   -0.043815,437,192
COEFF   0.036350,465,0
COEFF   0.042710,471,128
COEFF   0.046707,181,0
COEFF   -0.038731,464,192
COEFF   0.040234,518,64
COEFF   0.035365,268,0
COEFF   0.039519,274,128
COEFF   -0.045312,543,128
COEFF   -0.036344,265,192
COEFF   0.039505,99,64
COEFF   -0.043916,427,64
COEFF   0.041057,469,192
COEFF   -0.042902,610,0
COEFF   0.042926,694,64
COEFF   -0.045915,556,0
COEFF   0.042988,145,0
COEFF   -0.042074,619,0
COEFF   0.042991,300,64
COEFF   -0.032404,491,128
COEFF   0.034948,436,128
COEFF   -0.033462,379,192
COEFF   0.035097,352,128
COEFF   0.037382,693,192
COEFF   -0.043006,190,0
COEFF   0.033311,649,64
COEFF   -0.041623,315,128
COEFF   0.036756,372,0
COEFF   -0.040649,345,192
COEFF   0.043189,256,128
COEFF   -0.039562,456,192
COEFF   0.035040,525,192
COEFF   -0.034878,411,192
COEFF   0.032822,523,0
COEFF   -0.030619,549,192
COEFF   0.033846,104,0
COEFF   -0.040251,386,0
COEFF   0.036053,712,64
COEFF   0.034821,520,0
COEFF   -0.034772,464,128
COEFF   0.029925,266,0
COEFF   0.032085,156,128
COEFF   0.030722,434,64
COEFF   -0.030462,432,0
COEFF   0.031241,377,0
COEFF   0.033863,634,64
COEFF   -0.036702,377,192
COEFF   -0.031449,659,0
COEFF   0.035589,631,0
COEFF   0.035880,507,0
COEFF   -0.040833,153,192
COEFF   0.032858,152,64
COEFF   -0.032277,541,192
COEFF   -0.032458,630,128
COEFF   0.031115,244,128
COEFF   -0.030703,652,64
COEFF   0.031809,650,128
COEFF   -0.038259,593,192
COEFF   0.034325,745,192
COEFF   -0.039565,342,128
COEFF   0.036584,499,128
COEFF   -0.035734,611,0
COEFF   0.035600,145,64
COEFF   -0.036492,344,192
COEFF   0.032386,345,0
COEFF   -0.030627,347,192
COEFF   0.032068,100,192
COEFF   0.037026,629,0
COEFF   -0.030980,600,128
COEFF   0.029537,350,192
COEFF   0.030200,493,0
